REGION,TECHNOLOGY,YEAR,VALUE
"CLEWSity","AGRPST001",2042,1.82000420513016
"CLEWSity","AGRPST001",2043,3.75079362782215
"CLEWSity","AGRPST001",2044,4.91495540957419
"CLEWSity","AGRPST001",2045,7.15287401586948
"CLEWSity","AGRPST001",2046,8.75262781969718
"CLEWSity","AGRPST001",2047,9.69966995169109
"CLEWSity","AGRPST001",2048,11.6722441195328
"CLEWSity","AGRPST001",2049,13.0375611705998
"CLEWSity","AGRPST001",2050,15.0926476420572
"CLEWSity","AGRPST001",2051,18.0171683552557
"CLEWSity","AGRPST001",2052,20.2839137083325
"CLEWSity","AGRPST001",2053,20.741857051047
"CLEWSity","AGRPST001",2054,23.9362196742854
"CLEWSity","AGRPST001",2055,25.223207861842
"CLEWSity","LNDBLT001",2037,11.7507082030572
"CLEWSity","LNDBLT001",2038,23.4405949350842
"CLEWSity","LNDBLT001",2039,33.6000976055672
"CLEWSity","LNDBLT001",2040,44.7019055338
"CLEWSity","LNDBLT001",2041,62.7082488155971
"CLEWSity","LNDBLT001",2042,74.8778671247199
"CLEWSity","LNDBLT001",2043,83.8099775904526
"CLEWSity","LNDBLT001",2044,93.6133359062972
"CLEWSity","LNDBLT001",2045,104.856346665963
"CLEWSity","LNDBLT001",2046,113.912947108922
"CLEWSity","LNDBLT001",2047,122.538280864118
"CLEWSity","LNDBLT001",2048,133.130209612142
"CLEWSity","LNDBLT001",2049,138.576316418001
"CLEWSity","LNDBLT001",2050,148.682244088634
"CLEWSity","LNDBLT001",2051,155.9073472136
"CLEWSity","LNDBLT001",2052,162.788397808808
"CLEWSity","LNDBLT001",2053,172.365739673196
"CLEWSity","LNDBLT001",2054,175.583095060666
"CLEWSity","LNDBLT001",2055,181.527205282201
"CLEWSity","LNDCRP001I",2043,0.325549263322999
"CLEWSity","LNDCRP001I",2044,1.74429905664027
"CLEWSity","LNDCRP001I",2045,2.93718006573844
"CLEWSity","LNDCRP001I",2046,9.14437612487697
"CLEWSity","LNDCRP001I",2050,2.00942734796157
"CLEWSity","LNDCRP001I",2051,5.62984917275463
"CLEWSity","LNDCRP001I",2052,6.42710641871389
"CLEWSity","LNDCRP001I",2053,7.10165222348773
"CLEWSity","LNDCRP001I",2054,18.0561382001634
