REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
"CLEWSity","FORWOO001","CH4",1,2040,0.00040305
"CLEWSity","FORWOO001","CH4",1,2041,0.00041112
"CLEWSity","FORWOO001","CH4",1,2042,0.00041934
"CLEWSity","FORWOO001","CH4",1,2043,0.00042771
"CLEWSity","FORWOO001","CH4",1,2044,0.00043626
"CLEWSity","FORWOO001","CH4",1,2045,0.00044499
"CLEWSity","FORWOO001","CH4",1,2046,0.0004539
"CLEWSity","FORWOO001","CH4",1,2047,0.00046299
"CLEWSity","FORWOO001","CH4",1,2048,0.00047223
"CLEWSity","FORWOO001","CH4",1,2049,0.00048168
"CLEWSity","FORWOO001","CH4",1,2050,0.00049131
"CLEWSity","FORWOO001","CH4",1,2051,0.00050115
"CLEWSity","FORWOO001","CH4",1,2052,0.00051117
"CLEWSity","FORWOO001","CH4",1,2053,0.000521399999999995
"CLEWSity","FORWOO001","CH4",1,2054,0.000531809999999996
"CLEWSity","FORWOO001","CH4",1,2055,0.00054246
"CLEWSity","FORWOO001","CO2",1,2020,1.012592
"CLEWSity","FORWOO001","CO2",1,2021,1.032864
"CLEWSity","FORWOO001","CO2",1,2022,1.053584
"CLEWSity","FORWOO001","CO2",1,2023,1.07464
"CLEWSity","FORWOO001","CO2",1,2024,1.096144
"CLEWSity","FORWOO001","CO2",1,2025,1.117984
"CLEWSity","FORWOO001","CO2",1,2026,1.140384
"CLEWSity","FORWOO001","CO2",1,2027,1.163232
"CLEWSity","FORWOO001","CO2",1,2028,1.186416
"CLEWSity","FORWOO001","CO2",1,2029,1.21016
"CLEWSity","FORWOO001","CO2",1,2030,1.234352
"CLEWSity","FORWOO001","CO2",1,2031,1.259104
"CLEWSity","FORWOO001","CO2",1,2032,1.284304
"CLEWSity","FORWOO001","CO2",1,2033,1.309952
"CLEWSity","FORWOO001","CO2",1,2034,1.33616
"CLEWSity","FORWOO001","CO2",1,2035,1.362816
"CLEWSity","FORWOO001","CO2",1,2036,1.390144
"CLEWSity","FORWOO001","CO2",1,2037,1.41792
"CLEWSity","FORWOO001","CO2",1,2038,1.446256
"CLEWSity","FORWOO001","CO2",1,2039,1.475264
"CLEWSity","FORWOO001","CO2",1,2040,1.50472
"CLEWSity","FORWOO001","CO2",1,2041,1.534848
"CLEWSity","FORWOO001","CO2",1,2042,1.565536
"CLEWSity","FORWOO001","CO2",1,2043,1.596784
"CLEWSity","FORWOO001","CO2",1,2044,1.628704
"CLEWSity","FORWOO001","CO2",1,2045,1.661296
"CLEWSity","FORWOO001","CO2",1,2046,1.69456
"CLEWSity","FORWOO001","CO2",1,2047,1.728496
"CLEWSity","FORWOO001","CO2",1,2048,1.762992
"CLEWSity","FORWOO001","CO2",1,2049,1.798272
"CLEWSity","FORWOO001","CO2",1,2050,1.834224
"CLEWSity","FORWOO001","CO2",1,2051,1.87096
"CLEWSity","FORWOO001","CO2",1,2052,1.908368
"CLEWSity","FORWOO001","CO2",1,2053,1.94655999999998
"CLEWSity","FORWOO001","CO2",1,2054,1.98542399999999
"CLEWSity","FORWOO001","CO2",1,2055,2.025184
"CLEWSity","FORWOO001","CO2EQ",1,2020,1.093961
"CLEWSity","FORWOO001","CO2EQ",1,2021,1.115862
"CLEWSity","FORWOO001","CO2EQ",1,2022,1.138247
"CLEWSity","FORWOO001","CO2EQ",1,2023,1.160995
"CLEWSity","FORWOO001","CO2EQ",1,2024,1.184227
"CLEWSity","FORWOO001","CO2EQ",1,2025,1.207822
"CLEWSity","FORWOO001","CO2EQ",1,2026,1.232022
"CLEWSity","FORWOO001","CO2EQ",1,2027,1.256706
"CLEWSity","FORWOO001","CO2EQ",1,2028,1.281753
"CLEWSity","FORWOO001","CO2EQ",1,2029,1.307405
"CLEWSity","FORWOO001","CO2EQ",1,2030,1.333541
"CLEWSity","FORWOO001","CO2EQ",1,2031,1.360282
"CLEWSity","FORWOO001","CO2EQ",1,2032,1.387507
"CLEWSity","FORWOO001","CO2EQ",1,2033,1.415216
"CLEWSity","FORWOO001","CO2EQ",1,2034,1.44353
"CLEWSity","FORWOO001","CO2EQ",1,2035,1.472328
"CLEWSity","FORWOO001","CO2EQ",1,2036,1.501852
"CLEWSity","FORWOO001","CO2EQ",1,2037,1.53186
"CLEWSity","FORWOO001","CO2EQ",1,2038,1.562473
"CLEWSity","FORWOO001","CO2EQ",1,2039,1.593812
"CLEWSity","FORWOO001","CO2EQ",1,2040,1.625635
"CLEWSity","FORWOO001","CO2EQ",1,2041,1.658184
"CLEWSity","FORWOO001","CO2EQ",1,2042,1.691338
"CLEWSity","FORWOO001","CO2EQ",1,2043,1.725097
"CLEWSity","FORWOO001","CO2EQ",1,2044,1.759582
"CLEWSity","FORWOO001","CO2EQ",1,2045,1.794793
"CLEWSity","FORWOO001","CO2EQ",1,2046,1.83073
"CLEWSity","FORWOO001","CO2EQ",1,2047,1.867393
"CLEWSity","FORWOO001","CO2EQ",1,2048,1.904661
"CLEWSity","FORWOO001","CO2EQ",1,2049,1.942776
"CLEWSity","FORWOO001","CO2EQ",1,2050,1.981617
"CLEWSity","FORWOO001","CO2EQ",1,2051,2.021305
"CLEWSity","FORWOO001","CO2EQ",1,2052,2.061719
"CLEWSity","FORWOO001","CO2EQ",1,2053,2.10297999999998
"CLEWSity","FORWOO001","CO2EQ",1,2054,2.14496699999999
"CLEWSity","FORWOO001","CO2EQ",1,2055,2.187922
"CLEWSity","FORWOO001","N2O",1,2020,3.6164e-05
"CLEWSity","FORWOO001","N2O",1,2021,3.6888e-05
"CLEWSity","FORWOO001","N2O",1,2022,3.7628e-05
"CLEWSity","FORWOO001","N2O",1,2023,3.838e-05
"CLEWSity","FORWOO001","N2O",1,2024,3.9148e-05
"CLEWSity","FORWOO001","N2O",1,2025,3.9928e-05
"CLEWSity","FORWOO001","N2O",1,2026,4.0728e-05
"CLEWSity","FORWOO001","N2O",1,2027,4.1544e-05
"CLEWSity","FORWOO001","N2O",1,2028,4.2372e-05
"CLEWSity","FORWOO001","N2O",1,2029,4.322e-05
"CLEWSity","FORWOO001","N2O",1,2030,4.4084e-05
"CLEWSity","FORWOO001","N2O",1,2031,4.4968e-05
"CLEWSity","FORWOO001","N2O",1,2032,4.5868e-05
"CLEWSity","FORWOO001","N2O",1,2033,4.6784e-05
"CLEWSity","FORWOO001","N2O",1,2034,4.772e-05
"CLEWSity","FORWOO001","N2O",1,2035,4.8672e-05
"CLEWSity","FORWOO001","N2O",1,2036,4.9648e-05
"CLEWSity","FORWOO001","N2O",1,2037,5.064e-05
"CLEWSity","FORWOO001","N2O",1,2038,5.1652e-05
"CLEWSity","FORWOO001","N2O",1,2039,5.2688e-05
"CLEWSity","FORWOO001","N2O",1,2040,5.374e-05
"CLEWSity","FORWOO001","N2O",1,2041,5.4816e-05
"CLEWSity","FORWOO001","N2O",1,2042,5.5912e-05
"CLEWSity","FORWOO001","N2O",1,2043,5.7028e-05
"CLEWSity","FORWOO001","N2O",1,2044,5.8168e-05
"CLEWSity","FORWOO001","N2O",1,2045,5.9332e-05
"CLEWSity","FORWOO001","N2O",1,2046,6.052e-05
"CLEWSity","FORWOO001","N2O",1,2047,6.1732e-05
"CLEWSity","FORWOO001","N2O",1,2048,6.2964e-05
"CLEWSity","FORWOO001","N2O",1,2049,6.4224e-05
"CLEWSity","FORWOO001","N2O",1,2050,6.5508e-05
"CLEWSity","FORWOO001","N2O",1,2051,6.682e-05
"CLEWSity","FORWOO001","N2O",1,2052,6.8156e-05
"CLEWSity","FORWOO001","N2O",1,2053,6.95199999999993e-05
"CLEWSity","FORWOO001","N2O",1,2054,7.09079999999995e-05
"CLEWSity","FORWOO001","N2O",1,2055,7.2328e-05
"CLEWSity","IMPDSL001","CH4",1,2020,2.02219857681551e-05
"CLEWSity","IMPDSL001","CH4",1,2021,3.13814337745984e-05
"CLEWSity","IMPDSL001","CH4",1,2022,4.55008354776122e-05
"CLEWSity","IMPDSL001","CH4",1,2023,5.78759575433658e-05
"CLEWSity","IMPDSL001","CH4",1,2024,6.98226448584165e-05
"CLEWSity","IMPDSL001","CH4",1,2025,7.35868736982353e-05
"CLEWSity","IMPDSL001","CH4",1,2026,5.05148387471436e-05
"CLEWSity","IMPDSL001","CH4",1,2027,4.1841404097848e-05
"CLEWSity","IMPDSL001","CH4",1,2028,4.99008024968926e-05
"CLEWSity","IMPDSL001","CH4",1,2029,4.92667221872369e-05
"CLEWSity","IMPDSL001","CH4",1,2030,6.79976606717515e-05
"CLEWSity","IMPDSL001","CH4",1,2031,5.26125774348779e-05
"CLEWSity","IMPDSL001","CH4",1,2032,3.95272163392673e-05
"CLEWSity","IMPDSL001","CH4",1,2033,2.37792271745048e-05
"CLEWSity","IMPDSL001","CH4",1,2034,1.26263002937104e-05
"CLEWSity","IMPDSL001","CH4",1,2035,1.27611493681222e-05
"CLEWSity","IMPDSL001","CH4",1,2036,1.28647816340808e-05
"CLEWSity","IMPDSL001","CH4",1,2037,1.2963241640992e-05
"CLEWSity","IMPDSL001","CH4",1,2038,1.30566954724587e-05
"CLEWSity","IMPDSL001","CH4",1,2039,1.34194202680878e-05
"CLEWSity","IMPDSL001","CH4",1,2040,2.79384385054166e-05
"CLEWSity","IMPDSL001","CH4",1,2041,2.10156552029409e-05
"CLEWSity","IMPDSL001","CH4",1,2042,1.41140205035294e-05
"CLEWSity","IMPDSL001","CH4",1,2043,1.44029607811765e-05
"CLEWSity","IMPDSL001","CH4",1,2044,1.46779033129412e-05
"CLEWSity","IMPDSL001","CH4",1,2045,1.48092493848954e-05
"CLEWSity","IMPDSL001","CH4",1,2046,1.54613911623529e-05
"CLEWSity","IMPDSL001","CH4",1,2047,1.578407568e-05
"CLEWSity","IMPDSL001","CH4",1,2048,1.61067601976471e-05
"CLEWSity","IMPDSL001","CH4",1,2049,1.64741838494118e-05
"CLEWSity","IMPDSL001","CH4",1,2050,1.68132889270588e-05
"CLEWSity","IMPDSL001","CH4",1,2051,1.72267245882353e-05
"CLEWSity","IMPDSL001","CH4",1,2052,1.76448932894118e-05
"CLEWSity","IMPDSL001","CH4",1,2053,1.80723312564706e-05
"CLEWSity","IMPDSL001","CH4",1,2054,1.84857623576471e-05
"CLEWSity","IMPDSL001","CH4",1,2055,2.19863173381374e-05
"CLEWSity","IMPDSL001","CO2",1,2020,0.499483048473431
"CLEWSity","IMPDSL001","CO2",1,2021,0.775121414232582
"CLEWSity","IMPDSL001","CO2",1,2022,1.12387063629702
"CLEWSity","IMPDSL001","CO2",1,2023,1.42953615132114
"CLEWSity","IMPDSL001","CO2",1,2024,1.72461932800289
"CLEWSity","IMPDSL001","CO2",1,2025,1.81759578034641
"CLEWSity","IMPDSL001","CO2",1,2026,1.24771651705445
"CLEWSity","IMPDSL001","CO2",1,2027,1.03348268121685
"CLEWSity","IMPDSL001","CO2",1,2028,1.23254982167325
"CLEWSity","IMPDSL001","CO2",1,2029,1.21688803802475
"CLEWSity","IMPDSL001","CO2",1,2030,1.67954221859226
"CLEWSity","IMPDSL001","CO2",1,2031,1.29953066264148
"CLEWSity","IMPDSL001","CO2",1,2032,0.976322243579902
"CLEWSity","IMPDSL001","CO2",1,2033,0.587346911210269
"CLEWSity","IMPDSL001","CO2",1,2034,0.311869617254647
"CLEWSity","IMPDSL001","CO2",1,2035,0.315200389392618
"CLEWSity","IMPDSL001","CO2",1,2036,0.317760106361795
"CLEWSity","IMPDSL001","CO2",1,2037,0.320192068532501
"CLEWSity","IMPDSL001","CO2",1,2038,0.32250037816973
"CLEWSity","IMPDSL001","CO2",1,2039,0.331459680621769
"CLEWSity","IMPDSL001","CO2",1,2040,0.690079431083791
"CLEWSity","IMPDSL001","CO2",1,2041,0.51908668351264
"CLEWSity","IMPDSL001","CO2",1,2042,0.348616306437177
"CLEWSity","IMPDSL001","CO2",1,2043,0.355753131295059
"CLEWSity","IMPDSL001","CO2",1,2044,0.362544211829647
"CLEWSity","IMPDSL001","CO2",1,2045,0.365788459806917
"CLEWSity","IMPDSL001","CO2",1,2046,0.381896361710118
"CLEWSity","IMPDSL001","CO2",1,2047,0.389866669296
"CLEWSity","IMPDSL001","CO2",1,2048,0.397836976881882
"CLEWSity","IMPDSL001","CO2",1,2049,0.406912341080471
"CLEWSity","IMPDSL001","CO2",1,2050,0.415288236498353
"CLEWSity","IMPDSL001","CO2",1,2051,0.425500097329412
"CLEWSity","IMPDSL001","CO2",1,2052,0.435828864248471
"CLEWSity","IMPDSL001","CO2",1,2053,0.446386582034824
"CLEWSity","IMPDSL001","CO2",1,2054,0.456598330233882
"CLEWSity","IMPDSL001","CO2",1,2055,0.543062038251993
"CLEWSity","IMPDSL001","CO2EQ",1,2020,0.501121029320651
"CLEWSity","IMPDSL001","CO2EQ",1,2021,0.777663310368324
"CLEWSity","IMPDSL001","CO2EQ",1,2022,1.12755620397071
"CLEWSity","IMPDSL001","CO2EQ",1,2023,1.43422410388215
"CLEWSity","IMPDSL001","CO2EQ",1,2024,1.73027496223642
"CLEWSity","IMPDSL001","CO2EQ",1,2025,1.82355631711597
"CLEWSity","IMPDSL001","CO2EQ",1,2026,1.25180821899297
"CLEWSity","IMPDSL001","CO2EQ",1,2027,1.03687183494877
"CLEWSity","IMPDSL001","CO2EQ",1,2028,1.2365917866755
"CLEWSity","IMPDSL001","CO2EQ",1,2029,1.22087864252192
"CLEWSity","IMPDSL001","CO2EQ",1,2030,1.68505002910667
"CLEWSity","IMPDSL001","CO2EQ",1,2031,1.30379228141371
"CLEWSity","IMPDSL001","CO2EQ",1,2032,0.979523948103383
"CLEWSity","IMPDSL001","CO2EQ",1,2033,0.589273028611404
"CLEWSity","IMPDSL001","CO2EQ",1,2034,0.312892347578438
"CLEWSity","IMPDSL001","CO2EQ",1,2035,0.316234042491435
"CLEWSity","IMPDSL001","CO2EQ",1,2036,0.318802153674156
"CLEWSity","IMPDSL001","CO2EQ",1,2037,0.321242091105422
"CLEWSity","IMPDSL001","CO2EQ",1,2038,0.323557970502999
"CLEWSity","IMPDSL001","CO2EQ",1,2039,0.332546653663484
"CLEWSity","IMPDSL001","CO2EQ",1,2040,0.69234244460273
"CLEWSity","IMPDSL001","CO2EQ",1,2041,0.520788951584078
"CLEWSity","IMPDSL001","CO2EQ",1,2042,0.349759542097962
"CLEWSity","IMPDSL001","CO2EQ",1,2043,0.356919771118334
"CLEWSity","IMPDSL001","CO2EQ",1,2044,0.363733121997995
"CLEWSity","IMPDSL001","CO2EQ",1,2045,0.366988009007093
"CLEWSity","IMPDSL001","CO2EQ",1,2046,0.383148734394268
"CLEWSity","IMPDSL001","CO2EQ",1,2047,0.39114517942608
"CLEWSity","IMPDSL001","CO2EQ",1,2048,0.399141624457892
"CLEWSity","IMPDSL001","CO2EQ",1,2049,0.408246749972273
"CLEWSity","IMPDSL001","CO2EQ",1,2050,0.416650112901445
"CLEWSity","IMPDSL001","CO2EQ",1,2051,0.426895462021059
"CLEWSity","IMPDSL001","CO2EQ",1,2052,0.437258100604913
"CLEWSity","IMPDSL001","CO2EQ",1,2053,0.447850440866598
"CLEWSity","IMPDSL001","CO2EQ",1,2054,0.458095676984852
"CLEWSity","IMPDSL001","CO2EQ",1,2055,0.544842929956382
"CLEWSity","IMPDSL001","N2O",1,2020,6.74066192271836e-06
"CLEWSity","IMPDSL001","N2O",1,2021,1.04604779248661e-05
"CLEWSity","IMPDSL001","N2O",1,2022,1.51669451592041e-05
"CLEWSity","IMPDSL001","N2O",1,2023,1.92919858477886e-05
"CLEWSity","IMPDSL001","N2O",1,2024,2.32742149528055e-05
"CLEWSity","IMPDSL001","N2O",1,2025,2.45289578994118e-05
"CLEWSity","IMPDSL001","N2O",1,2026,1.68382795823812e-05
"CLEWSity","IMPDSL001","N2O",1,2027,1.39471346992827e-05
"CLEWSity","IMPDSL001","N2O",1,2028,1.66336008322975e-05
"CLEWSity","IMPDSL001","N2O",1,2029,1.6422240729079e-05
"CLEWSity","IMPDSL001","N2O",1,2030,2.26658868905838e-05
"CLEWSity","IMPDSL001","N2O",1,2031,1.7537525811626e-05
"CLEWSity","IMPDSL001","N2O",1,2032,1.31757387797558e-05
"CLEWSity","IMPDSL001","N2O",1,2033,7.92640905816827e-06
"CLEWSity","IMPDSL001","N2O",1,2034,4.20876676457014e-06
"CLEWSity","IMPDSL001","N2O",1,2035,4.25371645604072e-06
"CLEWSity","IMPDSL001","N2O",1,2036,4.28826054469359e-06
"CLEWSity","IMPDSL001","N2O",1,2037,4.32108054699732e-06
"CLEWSity","IMPDSL001","N2O",1,2038,4.3522318241529e-06
"CLEWSity","IMPDSL001","N2O",1,2039,4.4731400893626e-06
"CLEWSity","IMPDSL001","N2O",1,2040,9.31281283513888e-06
"CLEWSity","IMPDSL001","N2O",1,2041,7.00521840098029e-06
"CLEWSity","IMPDSL001","N2O",1,2042,4.70467350117647e-06
"CLEWSity","IMPDSL001","N2O",1,2043,4.80098692705882e-06
"CLEWSity","IMPDSL001","N2O",1,2044,4.89263443764706e-06
"CLEWSity","IMPDSL001","N2O",1,2045,4.93641646163181e-06
"CLEWSity","IMPDSL001","N2O",1,2046,5.15379705411765e-06
"CLEWSity","IMPDSL001","N2O",1,2047,5.26135856e-06
"CLEWSity","IMPDSL001","N2O",1,2048,5.36892006588235e-06
"CLEWSity","IMPDSL001","N2O",1,2049,5.49139461647059e-06
"CLEWSity","IMPDSL001","N2O",1,2050,5.60442964235294e-06
"CLEWSity","IMPDSL001","N2O",1,2051,5.74224152941176e-06
"CLEWSity","IMPDSL001","N2O",1,2052,5.88163109647059e-06
"CLEWSity","IMPDSL001","N2O",1,2053,6.02411041882353e-06
"CLEWSity","IMPDSL001","N2O",1,2054,6.16192078588235e-06
"CLEWSity","IMPDSL001","N2O",1,2055,7.32877244604579e-06
"CLEWSity","IMPGSL001","CH4",1,2020,5.17938122171946e-06
"CLEWSity","IMPGSL001","CH4",1,2021,5.22355145651451e-06
"CLEWSity","IMPGSL001","CH4",1,2022,5.21692122550398e-06
"CLEWSity","IMPGSL001","CH4",1,2023,5.38222366852392e-06
"CLEWSity","IMPGSL001","CH4",1,2024,5.46328914854324e-06
"CLEWSity","IMPGSL001","CH4",1,2025,5.44517834911765e-06
"CLEWSity","IMPGSL001","CH4",1,2026,5.5152365925e-06
"CLEWSity","IMPGSL001","CH4",1,2027,5.58755838882353e-06
"CLEWSity","IMPGSL001","CH4",1,2028,5.65762187117647e-06
"CLEWSity","IMPGSL001","CH4",1,2029,5.7323124675e-06
"CLEWSity","IMPGSL001","CH4",1,2030,5.80236880588235e-06
"CLEWSity","IMPGSL001","CH4",1,2031,5.90044202884615e-06
"CLEWSity","IMPGSL001","CH4",1,2032,5.99387765989819e-06
"CLEWSity","IMPGSL001","CH4",1,2033,6.0943144438914e-06
"CLEWSity","IMPGSL001","CH4",1,2034,6.17630624300905e-06
"CLEWSity","IMPGSL001","CH4",1,2035,6.25603115521493e-06
"CLEWSity","IMPGSL001","CH4",1,2036,6.32493830671275e-06
"CLEWSity","IMPGSL001","CH4",1,2037,6.39123529357724e-06
"CLEWSity","IMPGSL001","CH4",1,2038,6.4559096092346e-06
"CLEWSity","IMPGSL001","CH4",1,2039,6.63297871773336e-06
"CLEWSity","IMPGSL001","CH4",1,2040,6.66851649705882e-06
"CLEWSity","IMPGSL001","CH4",1,2041,6.82986388472851e-06
"CLEWSity","IMPGSL001","CH4",1,2042,7.00029037676471e-06
"CLEWSity","IMPGSL001","CH4",1,2043,7.14792514058824e-06
"CLEWSity","IMPGSL001","CH4",1,2044,7.28856065647059e-06
"CLEWSity","IMPGSL001","CH4",1,2045,7.36996876199482e-06
"CLEWSity","IMPGSL001","CH4",1,2046,7.66857383117647e-06
"CLEWSity","IMPGSL001","CH4",1,2047,7.82991609e-06
"CLEWSity","IMPGSL001","CH4",1,2048,7.99125834882353e-06
"CLEWSity","IMPGSL001","CH4",1,2049,8.17091867470588e-06
"CLEWSity","IMPGSL001","CH4",1,2050,8.33912083852941e-06
"CLEWSity","IMPGSL001","CH4",1,2051,8.54415041911765e-06
"CLEWSity","IMPGSL001","CH4",1,2052,8.75154689470588e-06
"CLEWSity","IMPGSL001","CH4",1,2053,8.96357762823529e-06
"CLEWSity","IMPGSL001","CH4",1,2054,9.16860530382353e-06
"CLEWSity","IMPGSL001","CH4",1,2055,9.38063603735294e-06
"CLEWSity","IMPGSL001","CO2",1,2020,0.119643706221719
"CLEWSity","IMPGSL001","CO2",1,2021,0.120664038645485
"CLEWSity","IMPGSL001","CO2",1,2022,0.120510880309142
"CLEWSity","IMPGSL001","CO2",1,2023,0.124329366742903
"CLEWSity","IMPGSL001","CO2",1,2024,0.126201979331349
"CLEWSity","IMPGSL001","CO2",1,2025,0.125783619864618
"CLEWSity","IMPGSL001","CO2",1,2026,0.12740196528675
"CLEWSity","IMPGSL001","CO2",1,2027,0.129072598781824
"CLEWSity","IMPGSL001","CO2",1,2028,0.130691065224176
"CLEWSity","IMPGSL001","CO2",1,2029,0.13241641799925
"CLEWSity","IMPGSL001","CO2",1,2030,0.134034719415882
"CLEWSity","IMPGSL001","CO2",1,2031,0.136300210866346
"CLEWSity","IMPGSL001","CO2",1,2032,0.138458573943648
"CLEWSity","IMPGSL001","CO2",1,2033,0.140778663653891
"CLEWSity","IMPGSL001","CO2",1,2034,0.142672674213509
"CLEWSity","IMPGSL001","CO2",1,2035,0.144514319685465
"CLEWSity","IMPGSL001","CO2",1,2036,0.146106074885065
"CLEWSity","IMPGSL001","CO2",1,2037,0.147637535281634
"CLEWSity","IMPGSL001","CO2",1,2038,0.149131511973319
"CLEWSity","IMPGSL001","CO2",1,2039,0.153221808379641
"CLEWSity","IMPGSL001","CO2",1,2040,0.154042731082059
