REGION,TIMESLICE,TECHNOLOGY,COMMODITY,YEAR,VALUE
"CLEWSity","SD","AGRPST001","WATEVT",2033,10.9004042168675
"CLEWSity","SD","AGRPST001","WATEVT",2034,11.1251548192771
"CLEWSity","SD","AGRPST001","WATEVT",2035,11.3499054216867
"CLEWSity","SD","AGRPST001","WATEVT",2036,11.5746560240964
"CLEWSity","SD","AGRPST001","WATEVT",2037,11.799406626506
"CLEWSity","SD","AGRPST001","WATEVT",2038,12.0241572289157
"CLEWSity","SD","AGRPST001","WATEVT",2039,12.3050954819277
"CLEWSity","SD","AGRPST001","WATEVT",2040,11.3435095933735
"CLEWSity","SD","AGRPST001","WATEVT",2041,11.5469806174699
"CLEWSity","SD","AGRPST001","WATEVT",2042,11.8013193975904
"CLEWSity","SD","AGRPST001","WATEVT",2043,12.0556581777108
"CLEWSity","SD","AGRPST001","WATEVT",2044,12.2591292018072
"CLEWSity","SD","AGRPST001","WATEVT",2045,12.5134679819277
"CLEWSity","SD","AGRPST001","WATEVT",2046,12.7678067620482
"CLEWSity","SD","AGRPST001","WATEVT",2047,13.0221455421687
"CLEWSity","SD","AGRPST001","WATEVT",2048,13.2764843222892
"CLEWSity","SD","AGRPST001","WATEVT",2049,13.5308231024096
"CLEWSity","SD","AGRPST001","WATEVT",2050,13.8360296385542
"CLEWSity","SD","AGRPST001","WATEVT",2051,14.0903684186747
"CLEWSity","SD","AGRPST001","WATEVT",2052,14.3955749548193
"CLEWSity","SD","AGRPST001","WATEVT",2053,14.6499137349398
"CLEWSity","SD","AGRPST001","WATEVT",2054,14.9551202710843
"CLEWSity","SD","AGRPST001","WATEVT",2055,15.2603268072289
"CLEWSity","SD","AGRPST001","WATGRD",2020,0.555985
"CLEWSity","SD","AGRPST001","WATGRD",2021,0.567017078313253
"CLEWSity","SD","AGRPST001","WATGRD",2022,0.578135060240964
"CLEWSity","SD","AGRPST001","WATGRD",2023,0.589253042168675
"CLEWSity","SD","AGRPST001","WATGRD",2024,0.600371024096386
"CLEWSity","SD","AGRPST001","WATGRD",2025,0.55566
"CLEWSity","SD","AGRPST001","WATGRD",2026,0.565702048192771
"CLEWSity","SD","AGRPST001","WATGRD",2027,0.575744096385542
"CLEWSity","SD","AGRPST001","WATGRD",2028,0.589133493975903
"CLEWSity","SD","AGRPST001","WATGRD",2029,0.599175542168675
"CLEWSity","SD","AGRPST001","WATGRD",2030,0.612564939759036
"CLEWSity","SD","AGRPST001","WATGRD",2031,0.625954337349397
"CLEWSity","SD","AGRPST001","WATGRD",2032,0.635996385542169
"CLEWSity","SD","AGRPST001","WATGRD",2033,0.64938578313253
"CLEWSity","SD","AGRPST001","WATGRD",2034,0.662775180722891
"CLEWSity","SD","AGRPST001","WATGRD",2035,0.676164578313253
"CLEWSity","SD","AGRPST001","WATGRD",2036,0.689553975903614
"CLEWSity","SD","AGRPST001","WATGRD",2037,0.702943373493976
"CLEWSity","SD","AGRPST001","WATGRD",2038,0.716332771084337
"CLEWSity","SD","AGRPST001","WATGRD",2039,0.733069518072289
"CLEWSity","SD","AGRPST001","WATGRD",2040,0.666481174698795
"CLEWSity","SD","AGRPST001","WATGRD",2041,0.678435993975904
"CLEWSity","SD","AGRPST001","WATGRD",2042,0.693379518072289
"CLEWSity","SD","AGRPST001","WATGRD",2043,0.708323042168675
"CLEWSity","SD","AGRPST001","WATGRD",2044,0.720277861445783
"CLEWSity","SD","AGRPST001","WATGRD",2045,0.735221385542169
"CLEWSity","SD","AGRPST001","WATGRD",2046,0.750164909638555
"CLEWSity","SD","AGRPST001","WATGRD",2047,0.76510843373494
"CLEWSity","SD","AGRPST001","WATGRD",2048,0.780051957831326
"CLEWSity","SD","AGRPST001","WATGRD",2049,0.794995481927711
"CLEWSity","SD","AGRPST001","WATGRD",2050,0.812927710843373
"CLEWSity","SD","AGRPST001","WATGRD",2051,0.827871234939759
"CLEWSity","SD","AGRPST001","WATGRD",2052,0.845803463855422
"CLEWSity","SD","AGRPST001","WATGRD",2053,0.860746987951807
"CLEWSity","SD","AGRPST001","WATGRD",2054,0.87867921686747
"CLEWSity","SD","AGRPST001","WATGRD",2055,0.896611445783133
"CLEWSity","SD","AGRPST001","WATSUR",2020,10.4650725
"CLEWSity","SD","AGRPST001","WATSUR",2021,10.6727246837349
"CLEWSity","SD","AGRPST001","WATSUR",2022,10.8819937951807
"CLEWSity","SD","AGRPST001","WATSUR",2023,11.0912629066265
"CLEWSity","SD","AGRPST001","WATSUR",2024,11.3005320180723
"CLEWSity","SD","AGRPST001","WATSUR",2025,10.4087025
"CLEWSity","SD","AGRPST001","WATSUR",2026,10.5968115813253
"CLEWSity","SD","AGRPST001","WATSUR",2027,10.7849206626506
"CLEWSity","SD","AGRPST001","WATSUR",2028,11.0357327710843
"CLEWSity","SD","AGRPST001","WATSUR",2029,11.2238418524096
"CLEWSity","SD","AGRPST001","WATSUR",2030,11.4746539608434
"CLEWSity","SD","AGRPST001","WATSUR",2031,11.7254660692771
"CLEWSity","SD","AGRPST001","WATSUR",2032,11.9135751506024
"CLEWSity","SD","AGRPST001","WATSUR",2033,12.1643872590361
"CLEWSity","SD","AGRPST001","WATSUR",2034,12.4151993674699
"CLEWSity","SD","AGRPST001","WATSUR",2035,12.6660114759036
"CLEWSity","SD","AGRPST001","WATSUR",2036,12.9168235843373
"CLEWSity","SD","AGRPST001","WATSUR",2037,13.1676356927711
"CLEWSity","SD","AGRPST001","WATSUR",2038,13.4184478012048
"CLEWSity","SD","AGRPST001","WATSUR",2039,13.731962936747
"CLEWSity","SD","AGRPST001","WATSUR",2040,12.6498126957831
"CLEWSity","SD","AGRPST001","WATSUR",2041,12.8767151656627
"CLEWSity","SD","AGRPST001","WATSUR",2042,13.1603432530121
"CLEWSity","SD","AGRPST001","WATSUR",2043,13.4439713403614
"CLEWSity","SD","AGRPST001","WATSUR",2044,13.670873810241
"CLEWSity","SD","AGRPST001","WATSUR",2045,13.9545018975904
"CLEWSity","SD","AGRPST001","WATSUR",2046,14.2381299849398
"CLEWSity","SD","AGRPST001","WATSUR",2047,14.5217580722892
"CLEWSity","SD","AGRPST001","WATSUR",2048,14.8053861596386
"CLEWSity","SD","AGRPST001","WATSUR",2049,15.089014246988
"CLEWSity","SD","AGRPST001","WATSUR",2050,15.4293679518072
"CLEWSity","SD","AGRPST001","WATSUR",2051,15.7129960391566
"CLEWSity","SD","AGRPST001","WATSUR",2052,16.0533497439759
"CLEWSity","SD","AGRPST001","WATSUR",2053,16.3369778313253
"CLEWSity","SD","AGRPST001","WATSUR",2054,16.6773315361446
"CLEWSity","SD","AGRPST001","WATSUR",2055,17.0176852409639
"CLEWSity","SD","FORWOO001","WOO",2020,2.26025
"CLEWSity","SD","FORWOO001","WOO",2021,2.3055
"CLEWSity","SD","FORWOO001","WOO",2022,2.35175
"CLEWSity","SD","FORWOO001","WOO",2023,2.39875
"CLEWSity","SD","FORWOO001","WOO",2024,2.44675
"CLEWSity","SD","FORWOO001","WOO",2025,2.4955
"CLEWSity","SD","FORWOO001","WOO",2026,2.5455
"CLEWSity","SD","FORWOO001","WOO",2027,2.5965
"CLEWSity","SD","FORWOO001","WOO",2028,2.64825
"CLEWSity","SD","FORWOO001","WOO",2029,2.70125
"CLEWSity","SD","FORWOO001","WOO",2030,2.75525
"CLEWSity","SD","FORWOO001","WOO",2031,2.8105
"CLEWSity","SD","FORWOO001","WOO",2032,2.86675
"CLEWSity","SD","FORWOO001","WOO",2033,2.924
"CLEWSity","SD","FORWOO001","WOO",2034,2.9825
"CLEWSity","SD","FORWOO001","WOO",2035,3.042
"CLEWSity","SD","FORWOO001","WOO",2036,3.103
"CLEWSity","SD","FORWOO001","WOO",2037,3.165
"CLEWSity","SD","FORWOO001","WOO",2038,3.22825
"CLEWSity","SD","FORWOO001","WOO",2039,3.293
"CLEWSity","SD","FORWOO001","WOO",2040,3.35875
"CLEWSity","SD","FORWOO001","WOO",2041,3.426
"CLEWSity","SD","FORWOO001","WOO",2042,3.4945
"CLEWSity","SD","FORWOO001","WOO",2043,3.56425
"CLEWSity","SD","FORWOO001","WOO",2044,3.6355
"CLEWSity","SD","FORWOO001","WOO",2045,3.70825
"CLEWSity","SD","FORWOO001","WOO",2046,3.7825
"CLEWSity","SD","FORWOO001","WOO",2047,3.85825
"CLEWSity","SD","FORWOO001","WOO",2048,3.93525
"CLEWSity","SD","FORWOO001","WOO",2049,4.014
"CLEWSity","SD","FORWOO001","WOO",2050,4.09425
"CLEWSity","SD","FORWOO001","WOO",2051,4.17625
"CLEWSity","SD","FORWOO001","WOO",2052,4.25975
"CLEWSity","SD","FORWOO001","WOO",2053,4.345
"CLEWSity","SD","FORWOO001","WOO",2054,4.43175
"CLEWSity","SD","FORWOO001","WOO",2055,4.5205
"CLEWSity","SD","IMPDSL001","DSL",2020,0.834653151065846
"CLEWSity","SD","IMPDSL001","DSL",2021,0.995969174463811
"CLEWSity","SD","IMPDSL001","DSL",2022,0.820019872473488
"CLEWSity","SD","IMPDSL001","DSL",2023,0.718017852194115
"CLEWSity","SD","IMPDSL001","DSL",2024,0.883211255979705
"CLEWSity","SD","IMPDSL001","DSL",2025,0.837948196587889
"CLEWSity","SD","IMPDSL001","DSL",2026,0.85694962894083
"CLEWSity","SD","IMPDSL001","DSL",2027,0.845109842265395
"CLEWSity","SD","IMPDSL001","DSL",2028,0.864111777559513
"CLEWSity","SD","IMPDSL001","DSL",2029,0.88414262167716
"CLEWSity","SD","IMPDSL001","DSL",2030,0.917369259780101
"CLEWSity","SD","IMPDSL001","DSL",2031,0.942594442133042
"CLEWSity","SD","IMPDSL001","DSL",2032,0.9667897097801
"CLEWSity","SD","IMPDSL001","DSL",2033,0.992540789191866
"CLEWSity","SD","IMPDSL001","DSL",2034,1.01776597154481
"CLEWSity","SD","IMPDSL001","DSL",2035,0.997166571544807
"CLEWSity","SD","IMPDSL001","DSL",2036,0.987626601758234
"CLEWSity","SD","IMPDSL001","DSL",2037,0.995704995094783
"CLEWSity","SD","IMPDSL001","DSL",2038,0.986038008603833
"CLEWSity","SD","IMPDSL001","DSL",2039,1.10952344561527
"CLEWSity","SD","IMPDSL001","DSL",2040,1.17014535108892
"CLEWSity","SD","IMPDSL001","DSL",2041,1.20599918638304
"CLEWSity","SD","IMPDSL001","DSL",2042,1.24082360991245
"CLEWSity","SD","IMPDSL001","DSL",2043,1.22084448311834
"CLEWSity","SD","IMPDSL001","DSL",2044,1.19931030725069
"CLEWSity","SD","IMPDSL001","DSL",2045,1.20487127786808
"CLEWSity","SD","IMPDSL001","DSL",2046,1.21895366196177
"CLEWSity","SD","IMPDSL001","DSL",2047,1.12453945440482
"CLEWSity","SD","IMPDSL001","DSL",2048,1.25330822247292
"CLEWSity","SD","IMPDSL001","DSL",2049,1.00907767907102
"CLEWSity","SD","IMPDSL001","DSL",2050,1.24749495751546
"CLEWSity","SD","IMPDSL001","DSL",2051,1.2139052922869
"CLEWSity","SD","IMPDSL001","DSL",2052,1.05514705882353
"CLEWSity","SD","IMPDSL001","DSL",2053,1.08132860294118
"CLEWSity","SD","IMPDSL001","DSL",2054,1.10558823529412
"CLEWSity","SD","IMPDSL001","DSL",2055,1.22776162927482
"CLEWSity","SD","IMPGSL001","GSL",2020,0.39771912991334
"CLEWSity","SD","IMPGSL001","GSL",2021,0.475584587231905
"CLEWSity","SD","IMPGSL001","GSL",2022,0.395224445164606
"CLEWSity","SD","IMPGSL001","GSL",2023,0.347946535480801
"CLEWSity","SD","IMPGSL001","GSL",2024,0.428244266782868
"CLEWSity","SD","IMPGSL001","GSL",2025,0.410640723293945
"CLEWSity","SD","IMPGSL001","GSL",2026,0.420974814470415
"CLEWSity","SD","IMPGSL001","GSL",2027,0.415888296132697
"CLEWSity","SD","IMPGSL001","GSL",2028,0.426222513779756
"CLEWSity","SD","IMPGSL001","GSL",2029,0.43707131083858
"CLEWSity","SD","IMPGSL001","GSL",2030,0.45451800489005
"CLEWSity","SD","IMPGSL001","GSL",2031,0.467963846066521
"CLEWSity","SD","IMPGSL001","GSL",2032,0.48089485489005
"CLEWSity","SD","IMPGSL001","GSL",2033,0.494603769595933
"CLEWSity","SD","IMPGSL001","GSL",2034,0.508049610772403
"CLEWSity","SD","IMPGSL001","GSL",2035,0.498583285772403
"CLEWSity","SD","IMPGSL001","GSL",2036,0.493813300879117
"CLEWSity","SD","IMPGSL001","GSL",2037,0.497852497547391
"CLEWSity","SD","IMPGSL001","GSL",2038,0.493019004301916
"CLEWSity","SD","IMPGSL001","GSL",2039,0.549633794480025
"CLEWSity","SD","IMPGSL001","GSL",2040,0.585072675544462
"CLEWSity","SD","IMPGSL001","GSL",2041,0.60299959319152
"CLEWSity","SD","IMPGSL001","GSL",2042,0.620411804956227
"CLEWSity","SD","IMPGSL001","GSL",2043,0.610422241559168
"CLEWSity","SD","IMPGSL001","GSL",2044,0.599655153625344
"CLEWSity","SD","IMPGSL001","GSL",2045,0.60243563893404
"CLEWSity","SD","IMPGSL001","GSL",2046,0.609476830980884
"CLEWSity","SD","IMPGSL001","GSL",2047,0.562269727202411
"CLEWSity","SD","IMPGSL001","GSL",2048,0.626654111236461
"CLEWSity","SD","IMPGSL001","GSL",2049,0.504538839535512
"CLEWSity","SD","IMPGSL001","GSL",2050,0.62374747875773
"CLEWSity","SD","IMPGSL001","GSL",2051,0.606952646143452
"CLEWSity","SD","IMPGSL001","GSL",2052,0.527573529411765
"CLEWSity","SD","IMPGSL001","GSL",2053,0.540664301470588
"CLEWSity","SD","IMPGSL001","GSL",2054,0.552794117647059
"CLEWSity","SD","IMPGSL001","GSL",2055,0.599937516057956
"CLEWSity","SD","LNDAGR001","LNDAGR",2020,943.964891239166
"CLEWSity","SD","LNDAGR001","LNDAGR",2021,970.504111578024
"CLEWSity","SD","LNDAGR001","LNDAGR",2022,977.157036997829
"CLEWSity","SD","LNDAGR001","LNDAGR",2023,988.813702869365
"CLEWSity","SD","LNDAGR001","LNDAGR",2024,1015.48808266653
"CLEWSity","SD","LNDAGR001","LNDAGR",2025,1035.32691412323
"CLEWSity","SD","LNDAGR001","LNDAGR",2026,1053.84649696045
"CLEWSity","SD","LNDAGR001","LNDAGR",2027,1070.89745032015
"CLEWSity","SD","LNDAGR001","LNDAGR",2028,1095.39451436456
"CLEWSity","SD","LNDAGR001","LNDAGR",2029,1113.96311680965
"CLEWSity","SD","LNDAGR001","LNDAGR",2030,1139.13750003542
"CLEWSity","SD","LNDAGR001","LNDAGR",2031,1163.93090917788
"CLEWSity","SD","LNDAGR001","LNDAGR",2032,1182.69781750532
"CLEWSity","SD","LNDAGR001","LNDAGR",2033,1207.5162217458
"CLEWSity","SD","LNDAGR001","LNDAGR",2034,1232.30963088825
"CLEWSity","SD","LNDAGR001","LNDAGR",2035,1254.92086944247
"CLEWSity","SD","LNDAGR001","LNDAGR",2036,1278.37622372113
"CLEWSity","SD","LNDAGR001","LNDAGR",2037,1302.67054767233
"CLEWSity","SD","LNDAGR001","LNDAGR",2038,1326.11985353649
"CLEWSity","SD","LNDAGR001","LNDAGR",2039,1363.84065714033
"CLEWSity","SD","LNDAGR001","LNDAGR",2040,1388.6835565923
"CLEWSity","SD","LNDAGR001","LNDAGR",2041,1414.30052063671
"CLEWSity","SD","LNDAGR001","LNDAGR",2042,1445.84587471184
"CLEWSity","SD","LNDAGR001","LNDAGR",2043,1474.78153591441
"CLEWSity","SD","LNDAGR001","LNDAGR",2044,1497.66573752255
"CLEWSity","SD","LNDAGR001","LNDAGR",2045,1527.81759383996
"CLEWSity","SD","LNDAGR001","LNDAGR",2046,1558.37523175148
"CLEWSity","SD","LNDAGR001","LNDAGR",2047,1583.76636529868
"CLEWSity","SD","LNDAGR001","LNDAGR",2048,1619.78525958993
"CLEWSity","SD","LNDAGR001","LNDAGR",2049,1638.04228190642
"CLEWSity","SD","LNDAGR001","LNDAGR",2050,1685.2599434732
"CLEWSity","SD","LNDAGR001","LNDAGR",2051,1713.54748379794
"CLEWSity","SD","LNDAGR001","LNDAGR",2052,1741.85202575006
"CLEWSity","SD","LNDAGR001","LNDAGR",2053,1772.98581413891
"CLEWSity","SD","LNDAGR001","LNDAGR",2054,1810.00549255847
"CLEWSity","SD","LNDAGR001","LNDAGR",2055,1856.99946384771
"CLEWSity","SD","LNDBLT001","LND001",2020,187.5
"CLEWSity","SD","LNDBLT001","LND001",2021,189.5
"CLEWSity","SD","LNDBLT001","LND001",2022,191.25
"CLEWSity","SD","LNDBLT001","LND001",2023,193.25
"CLEWSity","SD","LNDBLT001","LND001",2024,195
"CLEWSity","SD","LNDBLT001","LND001",2025,197
"CLEWSity","SD","LNDBLT001","LND001",2026,199
"CLEWSity","SD","LNDBLT001","LND001",2027,201
"CLEWSity","SD","LNDBLT001","LND001",2028,203
"CLEWSity","SD","LNDBLT001","LND001",2029,205
"CLEWSity","SD","LNDBLT001","LND001",2030,207
"CLEWSity","SD","LNDBLT001","LND001",2031,209.25
"CLEWSity","SD","LNDBLT001","LND001",2032,211.25
"CLEWSity","SD","LNDBLT001","LND001",2033,213.5
"CLEWSity","SD","LNDBLT001","LND001",2034,215.5
"CLEWSity","SD","LNDBLT001","LND001",2035,217.75
"CLEWSity","SD","LNDBLT001","LND001",2036,219.75
"CLEWSity","SD","LNDBLT001","LND001",2037,222
"CLEWSity","SD","LNDBLT001","LND001",2038,224.25
"CLEWSity","SD","LNDBLT001","LND001",2039,226.5
"CLEWSity","SD","LNDBLT001","LND001",2040,228.75
"CLEWSity","SD","LNDBLT001","LND001",2041,231
"CLEWSity","SD","LNDBLT001","LND001",2042,233.5
"CLEWSity","SD","LNDBLT001","LND001",2043,235.75
"CLEWSity","SD","LNDBLT001","LND001",2044,238
"CLEWSity","SD","LNDBLT001","LND001",2045,240.5
"CLEWSity","SD","LNDBLT001","LND001",2046,242.75
"CLEWSity","SD","LNDBLT001","LND001",2047,245.25
"CLEWSity","SD","LNDBLT001","LND001",2048,247.75
"CLEWSity","SD","LNDBLT001","LND001",2049,250.25
"CLEWSity","SD","LNDBLT001","LND001",2050,252.75
"CLEWSity","SD","LNDBLT001","LND001",2051,255.25
"CLEWSity","SD","LNDBLT001","LND001",2052,257.75
"CLEWSity","SD","LNDBLT001","LND001",2053,260.5
"CLEWSity","SD","LNDBLT001","LND001",2054,263
"CLEWSity","SD","LNDBLT001","LND001",2055,265.5
"CLEWSity","SD","LNDBLT001","WATEVT",2020,2.630625
"CLEWSity","SD","LNDBLT001","WATEVT",2021,2.658685
"CLEWSity","SD","LNDBLT001","WATEVT",2022,2.6832375
"CLEWSity","SD","LNDBLT001","WATEVT",2023,2.7112975
"CLEWSity","SD","LNDBLT001","WATEVT",2024,2.73585
"CLEWSity","SD","LNDBLT001","WATEVT",2025,2.48417
"CLEWSity","SD","LNDBLT001","WATEVT",2026,2.50939
"CLEWSity","SD","LNDBLT001","WATEVT",2027,2.53461
"CLEWSity","SD","LNDBLT001","WATEVT",2028,2.55983
"CLEWSity","SD","LNDBLT001","WATEVT",2029,2.58505
"CLEWSity","SD","LNDBLT001","WATEVT",2030,2.61027
"CLEWSity","SD","LNDBLT001","WATEVT",2031,2.6386425
"CLEWSity","SD","LNDBLT001","WATEVT",2032,2.6638625
"CLEWSity","SD","LNDBLT001","WATEVT",2033,2.692235
"CLEWSity","SD","LNDBLT001","WATEVT",2034,2.717455
"CLEWSity","SD","LNDBLT001","WATEVT",2035,2.7458275
"CLEWSity","SD","LNDBLT001","WATEVT",2036,2.7710475
"CLEWSity","SD","LNDBLT001","WATEVT",2037,2.79942
"CLEWSity","SD","LNDBLT001","WATEVT",2038,2.8277925
"CLEWSity","SD","LNDBLT001","WATEVT",2039,2.856165
