REGION,TECHNOLOGY,YEAR,VALUE
"CLEWSity","AGRPST001",2042,73.7089482864619
"CLEWSity","AGRPST001",2043,151.904623498692
"CLEWSity","AGRPST001",2044,199.052393996344
"CLEWSity","AGRPST001",2045,289.686594926077
"CLEWSity","AGRPST001",2046,354.475549844444
"CLEWSity","AGRPST001",2047,392.830120309432
"CLEWSity","AGRPST001",2048,472.718049644324
"CLEWSity","AGRPST001",2049,528.012473485796
"CLEWSity","AGRPST001",2050,611.242095715171
"CLEWSity","AGRPST001",2051,729.683220963247
"CLEWSity","AGRPST001",2052,821.48488578223
"CLEWSity","AGRPST001",2053,840.031283681281
"CLEWSity","AGRPST001",2054,969.400825103653
"CLEWSity","AGRPST001",2055,1021.52298256599
"CLEWSity","LNDBLT001",2037,68.0579413795636
"CLEWSity","LNDBLT001",2038,135.7636159818
"CLEWSity","LNDBLT001",2039,194.605587482156
"CLEWSity","LNDBLT001",2040,258.905217779352
"CLEWSity","LNDBLT001",2041,363.194647348713
"CLEWSity","LNDBLT001",2042,433.678839040109
"CLEWSity","LNDBLT001",2043,485.411980563825
"CLEWSity","LNDBLT001",2044,542.191229444245
"CLEWSity","LNDBLT001",2045,607.308680578996
"CLEWSity","LNDBLT001",2046,659.762845161558
"CLEWSity","LNDBLT001",2047,709.719192383057
"CLEWSity","LNDBLT001",2048,771.065696216925
"CLEWSity","LNDBLT001",2049,802.608545493322
"CLEWSity","LNDBLT001",2050,861.140220445061
"CLEWSity","LNDBLT001",2051,902.9866893083
"CLEWSity","LNDBLT001",2052,942.84046917806
"CLEWSity","LNDBLT001",2053,998.310672327947
"CLEWSity","LNDBLT001",2054,1016.94500317624
"CLEWSity","LNDBLT001",2055,1051.37219667134
"CLEWSity","LNDCRP001I",2042,4.11722814093385
"CLEWSity","LNDCRP001I",2046,75.7878562441211
"CLEWSity","LNDCRP001I",2047,23.0213561445377
"CLEWSity","LNDCRP001I",2048,26.6546352081389
"CLEWSity","LNDCRP001I",2049,29.3152763659669
"CLEWSity","LNDCRP001I",2050,10.0703500022076
"CLEWSity","LNDCRP001I",2051,13.1281695421742
"CLEWSity","LNDCRP001I",2052,14.1222167226743
"CLEWSity","LNDCRP001I",2053,20.0329974785642
"CLEWSity","LNDCRP001I",2054,46.5869922976759
"CLEWSity","LNDCRP001R",2055,292.422874778207
"CLEWSity","LNDCRP002I",2042,7.43343647503025
"CLEWSity","LNDCRP002I",2046,203.727331774275
"CLEWSity","LNDCRP002I",2047,31.8346111113645
"CLEWSity","LNDCRP002I",2048,8.30326967701109
"CLEWSity","LNDCRP002I",2049,47.1591519567725
"CLEWSity","LNDCRP002I",2050,51.8824863090311
"CLEWSity","LNDCRP002I",2051,90.4778223043863
"CLEWSity","LNDCRP002I",2052,146.040662836089
"CLEWSity","LNDCRP002I",2053,125.195334137929
"CLEWSity","LNDCRP002I",2054,30.9263160804424
"CLEWSity","LNDCRP002I",2055,114.296297911011
"CLEWSity","LNDCRP002R",2046,73.7830150777922
"CLEWSity","LNDCRP002R",2047,13.0074046312989
"CLEWSity","LNDCRP002R",2048,5.52204335413428
"CLEWSity","LNDCRP002R",2049,6.16625132716102
"CLEWSity","LNDCRP002R",2050,6.78124277693658
"CLEWSity","LNDCRP002R",2051,9.21022050429039
"CLEWSity","LNDCRP002R",2052,9.90540518888123
"CLEWSity","LNDCRP002R",2053,10.57178246927
"CLEWSity","LNDCRP002R",2054,11.2018428365666
"CLEWSity","LNDCRP002R",2055,261.638508707019
"CLEWSity","LNDFOR001",2045,14.9675531354043
"CLEWSity","LNDFOR001",2046,184.009924814516
"CLEWSity","LNDFOR001",2047,79.4251839972619
"CLEWSity","LNDFOR001",2048,75.5394471615265
"CLEWSity","LNDFOR001",2049,211.045776692504
"CLEWSity","LNDFOR001",2050,105.454100063505
"CLEWSity","LNDFOR001",2051,40.2082852100488
"CLEWSity","LNDFOR001",2052,48.0931598508317
"CLEWSity","LNDFOR001",2053,53.7997047943654
"CLEWSity","LNDFOR001",2054,72.8804572879804
"CLEWSity","LNDFOR001",2055,129.662064962689
"CLEWSity","PRCCRP002",2027,3.16147782919535
"CLEWSity","PRCCRP002",2046,275.156016250968
"CLEWSity","PRCCRP002",2047,32.8937246249969
"CLEWSity","PRCCRP002",2048,2.70412988642702
"CLEWSity","PRCCRP002",2049,33.7552660239416
"CLEWSity","PRCCRP002",2050,161.310854671277
"CLEWSity","PRCCRP002",2051,73.9283095127529
"CLEWSity","PRCCRP002",2052,126.189370709624
"CLEWSity","PRCCRP002",2053,80.9791642793638
